patent_id,patent_abstract,patent_title,cpc_subclass
11213195,"A device for visualization of internal tissue of a patient's uterus having a hand-held control unit, an elongated member, and an image capturing tip. To increase the manoeuvrability of the image capturing tip, the elongated member forms a straight portion extending along a straight axis and a curved portion forming a curvature away from the straight axis, the curved portion being between the image capturing tip and the straight portion. By rotation of an inner tube in an outer tube, the image capturing structure will move along a circular path without being rotated about the centre axis of the elongated member.",Device for use in hysteroscopy,A61B
11213196,"The present invention is directed at minimally invasive systems in which the proximal end portion of the working channel has either zero or a limited range of movement in the lateral direction. A first embodiment has a slidable collar attached to a pair of flanges, wherein movement of the collar is bounded by an annular frame. A second embodiment has a substantially spherical element attached to the tube. A third embodiment has a plurality of caps. A fourth embodiment is adapted for a larger working channel.",Proximal-end securement of a minimally invasive working channel,A61B
11213197,"The present disclosure provides an artificial neural network system for identifying a lesion in a retinal fundus image that comprises a pre-processing module configured to separately pre-process a target retinal fundus image and a reference retinal fundus image taken from a same person; a first neural network (12) configured to generate a first advanced feature set from the target retinal fundus image; a second neural network (22) configured to generate a second advanced feature set from the reference retinal fundus image; a feature combination module (13) configured to combine the first advanced feature set and the second advanced feature set to form a feature combination set; and a third neural network (14) configured to generate, according to the feature combination set, a diagnosis result. By using a target retinal fundus image and a reference retinal fundus image as independent input information, the artificial neural network may simulate a doctor, determining lesions on the target retinal fundus image using other retinal fundus images from the same person as a reference, thereby enhancing the diagnosis accuracy.",Artificial neural network and system for identifying lesion in retinal fundus image,A61B
11213198,"A computer, a high resolution monitor and a patient interface is utilized to implement a visual contrast sensitivity function measurement test. More specifically, a computerized video system is configured to implement a tilted-grating forced choice contrast sensitivity function test. The invention utilizes known measurement methods for the visual contrast sensitivity function and automates their use by computerizing the system and couples it with a patient-interactive user interface in order to produce an accurate quantitative result.",System and method for the rapid measurement of the visual contrast sensitivity function,A61B
11213199,"A method of analyzing the degree of abnormality in the eye is provided, and in the method at least some portion of the functional evaluation of the eye's visual function is performed by presenting visual stimuli in mesopic conditions. A visual function examination device is provided, and in the device the spectral composition of the stimuli is generated by a projection or display device, and the said projection or display device can be adjusted so that individual receptor types can be excited by the said stimuli.",Systems and methods for functional evaluation of retina,A61B
11213200,"An OCT system is arranged to capture a three-dimensional (3D) OCT scan of a target. The OCT system projects a beam scan towards the target, and the OCT system generates data corresponding to the beam scan. Additionally, an image sensor is arranged to capture an image of a trace of the beam scan on a surface of the target. Using the image of the trace, various characteristics of the target are determined.",Topographical imaging using combined sensing inputs,A61B
11213201,"The present invention relates to a method for recommending a vision correction surgery, and the method according to one aspect of the present invention comprises: obtaining an examination data of a subject; predicting whether the vision correction surgery is suitable for the subject from the examination data; when the vision correction surgery is suitable for the subject, predicting whether the vision correction surgery using a laser is available for the subject from the examination data; when the vision correction surgery using the laser is available for the subject, calculating corneal shape factor prediction values of the subject after a standard vision correction surgery and a custom vision correction surgery from the examination data; and when the vision correction surgery using the laser is available for the subject, suggesting a vision correction surgery corresponding to the subject from the examination data.",Vision correction surgery recommendation method and device,A61B
11213202,"An ophthalmologic apparatus includes an SLO system, a projection system, a first image former, a second image former, a displacement processor, and a controller. The SLO system is configured to scan a target eye with first light deflected by an first optical scanner. The projection system is configured to project second light deflected by an second optical scanner onto the target eye. The first image former is configured to form a first image of the target eye based on a scan result of a first scan region using the first optical scanner. The second image former is configured to form a second image of the target eye based on a scan result of a second scan region using the first optical scanner, the second scan region being narrower than the first scan region. The displacement processor is configured to calculate a displacement between a partial image in the first image and the second image, the partial image corresponding to the second image. The controller is configured to control the second optical scanner based on the displacement.",Ophthalmologic apparatus and method for controlling the same,A61B
11213203,"Glaucoma is the second most common cause of blindness in the global world. It is a multifactorial disease with several risk factors, of which intraocular pressure (IOP) is the most important. IOP measurements are used for glaucoma diagnosis and patient monitoring. IOP has wide diurnal fluctuation, and is dependent on body posture, so the occasional measurements done by the eye care expert in clinic can be misleading. We provide an implantable sensor, based on microfluidic principles, which in one example has 1 mmHg limit of detection, high sensitivity and excellent reproducibility. This sensor has an optical interface, which enables IOP to be read with, for example, a cell phone camera. The design, fabrication, along with the option of self-monitoring are promising steps toward better patient care and treatment for this devastating disease.",Implantable micro-fluidic device for monitoring of intra-ocular pressure,A61B
11213204,"Methods and apparatus, including computer program products, are provided for remote monitoring. In some example implementations, there is provided a method. The method may include receiving, at a remote monitor, a notification message representative of an event detected, by a server, from analyte sensor data obtained from a receiver monitoring an analyte state of a host; presenting, at the remote monitor, the notification message to activate the remote monitor, wherein the remote monitor is configured by the server to receive the notification message to augment the receiver monitoring of the analyte state of the host; accessing, by the remote monitor, the server, in response to the presenting of the notification message; and receiving, in response to the accessing, information including at least the analyte sensor data. Related systems, methods, and articles of manufacture are also disclosed.",Remote monitoring of analyte measurements,A61B
11213205,"A method includes collecting, for a pitch, per pitch data that includes a plurality of first arm orientation data points and a plurality of second arm orientation data points. The method further includes analyzing the per pitch data to determine a release point arm orientation and an effort level. The method further includes calculating a per pitch stress level based on the release point arm orientation and the effort level. The method further includes calculating, for a set of pitches, a fatigue level based on the per pitch stress level of each pitch of the set of pitches.",Arm fatigue analysis system,A61B
11213206,"An exemplary non-invasive measurement system includes a single-photon counting camera and a processor. The single-photon counting camera includes an array of SPAD detectors configured to detect, during a sequence of gated time intervals, coherent continuous light that exits a body after the light enters and scatters within the body, and output a plurality of electronic signals representative of the detected light. The processor is configured to generate, based on the electronic signals, a sequence of speckle pattern image frames corresponding to the gated time intervals. Other exemplary non-invasive measurement systems are also described.",Non-invasive measurement systems with single-photon counting camera,A61B
11213207,"An analyzer for diagnosing pulmonary and abdominals including, a pulsed force generator for outputting a mechanical disturbance to generate vibrations and reflected/return waves/vibrations in a patient's torso, and sensors for detecting the vibration/return wave signals. The apparatus compares the detected electrical signals with pre-stored reference wave profiles and based on the compared data generates an output signal indicative of a potential presence or absence of a pulmonary disease and/or condition.",Device and method using damped harmonic analysis for automated pulmonary and abdominal examination,A61B
11213208,"A multispectral imaging device in accordance with one embodiment comprises: an illumination unit for emitting LED lighting to the skin for skin illumination; and a detection unit for causing light reflected from the skin to be incident on a camera, wherein the illumination unit is arranged on the outer side of the detection unit, so that a path of the LED lighting emitted from the illumination unit is formed on the outer side of the detection unit, and a path of the light reflected from the skin is formed on the inner side of the detection unit.",Multispectral imaging device,A61B
11213209,"To obtain an absorption distribution from a detected signal with a practical device. Light is applied to a subject, and a photoacoustic signal generated in the subjectA photoacoustic is detected. From the detected photoacoustic signal, a light differential waveform, which is a differential waveform of a temporal waveform of the light applied to the subject, is deconvolved. As a result of this deconvolution, an absorption distribution is obtained.",Device and method for processing photoacoustic signal,A61B
11213210,"Non-invasive methods for accurately classifying Coronary Artery Disease (CAD) is a challenging task. In the present disclosure, a two stage classification is performed. In the first stage of classification, a metadata based rule engine is utilized to classify a subject into one of a confirmed CAD subject, a CAD subject and a non-CAD subject. Here, a set of optimal parameters are selected from a set of metadata associated with the subject based on a difference in frequency of occurrence of the CAD among a disease population and a non-disease population. Further, an optimal threshold associated with each optimal parameter is calculated based on an inflexion based correlation analysis. Further, the CAD subject, classified by the metadata based rule engine is further reclassified in a second stage by utilizing a set of cardiovascular signal into one of the CAD subject and the non-CAD subject.",System and method for classification of coronary artery disease based on metadata and cardiovascular signals,A61B
11213211,An ambulatory medical device comprises: a sensing component to be disposed on a patient for detecting a physiological signal of the patient; and monitoring and self-test circuitry configured for detecting a triggering event and initiating one or more self-tests based on detection of the triggering event. The ambulatory medical device senses the physiological signal of the patient substantially continuously over an extended period of time.,Systems and methods for testing a medical device,A61B
11213212,"An apparatus for measuring blood pressure, and a method for measuring blood pressure by using the same are disclosed. The disclosed method for measuring blood pressure comprises the steps of: calculating pulse wave transit time; measuring vascular compliance; and measuring systolic blood pressure and diastolic blood pressure by using the pulse wave transit time and the vascular compliance, wherein the vascular compliance can be measured respectively in at least two or more different hand shape poses.","Apparatus for measuring blood pressure, and method for measuring blood pressure by using same",A61B
11213213,"A combined optical coherent tomography (OCT) pressure sensor system includes an optical cable comprising a single-mode core and a multi-mode core. An OCT optical imaging sensor near a distal end of the optical cable can be inserted into a lumen of a living being. First light exiting a distal end of the single-mode core illuminates an interior of the lumen. The OCT optical imaging sensor acquires image information about the interior of the lumen and transmits an optical signal carrying the image information into the distal end of the single-mode core, toward a proximal end of the single-mode core. An optical pressure sensor attached near the OCT optical imaging sensor receives second light from the distal end of the optical cable, senses ambient pressure within the lumen and transmits an optical signal indicative of the ambient pressure into a distal end of the multi-mode core, toward a proximal end of the multi-mode core.",Systems and methods of combined optical coherence tomography and pressure measurement,A61B
11213214,An electronic blood pressure monitor of the present invention includes a blood pressure measurement cuff that is to be worn on a measurement site of a measurement subject. The electronic blood pressure monitor includes a blood pressure measurement unit that measures a blood pressure value of the measurement subject using the cuff. The electronic blood pressure monitor includes an external compression detection unit that detects whether or not there was external compression on the cuff during blood pressure measurement performed by the blood pressure measurement unit.,Electronic blood pressure monitor,A61B
11213215,"Systems and methods for clinical neuronavigation in accordance with embodiments of the invention are illustrated. One embodiment includes a method for generating a brain stimulation target, including obtaining functional magnetic resonance imaging (fMRI) image data of a patient's brain, where brain imaging data describes neuronal activations within the patient's brain, determining a brain stimulation target by mapping at least one region of interest to the patient's brain, locating functional subregions within the at least one region of interest based on the fMRI image data, determining functional relationships between at least two brain regions of interest, generating parameters for each functional subregion, generating a target quality score for each functional subregion based on the parameters and selecting a brain stimulation target based on its target quality score and the patient's neurological condition.",Systems and methods for clinical neuronavigation,A61B
11213216,"An apparatus for obtaining bio-information may include a pulse wave sensor including a light source and a detector. The light source is configured to emit multi-wavelength light to an object of interest and the detector is configured to detect light reflected from the object. In addition, the apparatus may include a processor configured to obtain a change in volume of a blood vessel based on one or more of quantity of detected multi-wavelength light and absorbance coefficients of respective wavelengths of the multi-wavelength light and obtain bio-information based on the measured change in volume of the blood vessel.",Apparatus and method for obtaining bioinformation,A61B
11213217,A physiological detection system including an array sensor and a processing unit is provided. The array sensor is configured to output array PPG signals. The processing unit is configured to construct a 3D energy distribution according to the array PPG signals to accordingly identify different microcirculation states.,Physiological detection system and operating method thereof,A61B
11213218,"A sensor is configured for measuring skin conductance. An amplifier is used to convert the skin conductance into an analog output voltage which is then converted into the digital domain by an analog-to-digital converter, so that an increase in the tonic skin conductance and the phasic skin conductance response are obtained in the digital domain. The amplifier has a non-linear logarithmic gain, with a decreasing gain for increasing skin conductance values. The sensor enables detection of increases in both tonic and phasic signals over a wide range of skin conductance. This allows the use of a lower resolution, and therefore lower cost, analog-to-digital converter.",Measurement of skin conductance,A61B
11213219,"Example methods, apparatus/systems and articles of manufacture for determining intensity of a biological response to a presentation are disclosed. An example method includes accessing galvanic skin response (GSR) data obtained from a subject while exposed to a presentation. The GSR data includes a plurality of trough-to-peak instances. The example method includes generating a GSR intensity profile by assigning trough-to-peak scores to corresponding ones of the trough-to-peak instances, defining a plurality of time windows, and assigning window scores to corresponding ones of the time windows based on the trough-to-peaks scores of the trough-to-peak instances occurring within the corresponding time windows. The example method also includes determining an effectiveness of the presentation based on the window scores of the GSR intensity profile.",Determining intensity of a biological response to a presentation,A61B
11213220,"A method for determining MRI biomarkers for in vivo issue includes the steps of obtaining raw data concerning the in vivo tissue from a MRI machine; processing the raw data to obtain parameter maps; when applicable, registering images such that the exact same tissue at serial points can be analyzed; applying a grid over a region of interest to create sub-regions of interest (SROIs); inserting parameter measures for each SROI into a spreadsheet program to create a large 3D data matrix; applying standard big-data analytics including data mining and statistics of matrix measures to find patterns of measurement values or measure changes (which may include established biomarkers). A medical imaging software program is used to obtain the parameter maps from the raw data and place multiple grids over the SROIs. 3D matrix measures may be data mined and analyzed using standard big-data analytics.",Method for determining in vivo tissue biomarker characteristics using multiparameter MRI matrix creation and big data analytics,A61B
11213221,"A method for pulmonary testing includes, while a patient inspires through the testing device, injecting a test gas at a selected flowrate toward an open end of the testing device. The method also includes measuring a flow rate of the inspired gas, which comprises the test gas. The method further includes measuring a concentration of a selected test gas component in the inspired gas.",Method and apparatus for analyzing pulmonary performance,A61B
11213222,"A method and apparatus to determine residual long volume of a subject is disclosed. Physical characteristics of water in a pool and surrounding air barometric pressure is determined. A body of the subject is completely submerged in the pool of water at a known depth and exhales. The subject then moves to a shallower depth in the water and completely exhales air into an air measuring device. The residual lung volume is then determined and displayed based on the water characteristics, barometric air pressure, the amount of air exhaled into the air measuring device, and the depths of the subject during exhalation.",Method and system for determining residual lung volume,A61B
11213223,"Aspects of the subject disclosure may include, for example, obtaining a first plurality of circumference measurements, each of the first plurality of circumference measurements corresponding to a first circumference around a limb of a person at a respective one of a plurality of locations of the limb, each of the first plurality of circumference measurements being obtained from a respective one of a plurality of elastic measurement elements that is positioned at a respective one of the locations; determining, based upon the first plurality of circumference measurements, a first geometric profile along a length of the limb; and outputting data representing the first geometric profile. Other embodiments are disclosed.",Method and apparatus for limb circumference measurement,A61B
11213224,"Systems and methods for monitoring movement capabilities using clinical mobility based assessments of a user are provided herein. In embodiments, methods include: providing, using a mobile device comprising an inertial measurement device, a clinical mobility based assessment to a user; and generating, using the inertial measurement device, inertial data of the user that is indicative of movement capabilities of the user based on the clinical mobility based assessment. Embodiments include logging the inertial data of the user locally to the mobile device resulting in locally logged inertial data of the user; processing in real-time the locally logged inertial data of the user to determine position and orientation of the mobile device during the clinical mobility based assessment; and determining, using the position and the orientation of the mobile device during the clinical mobility based assessment, a physical movement assessment of the user associated with the clinical mobility based assessment.",Consumer application for mobile assessment of functional capacity and falls risk,A61B
11213225,"A method of monitoring respiration with an acoustic measurement device, the acoustic measurement device having a sound transducer, the sound transducer configured to measure sound associated with airflow through a mammalian trachea, the method includes correlating the measured sound into a measurement of tidal volume and generating at least one from the group consisting of an alert and an alarm if the measured tidal volume falls outside of a predetermined range.",Acoustic sensor and ventilation monitoring system,A61B
11213226,Methods and devices for providing application specific integrated circuit architecture for a two electrode analyte sensor or a three electrode analyte sensor are provided. Systems and kits employing the same are also provided.,Analyte monitoring devices and methods,A61B
11213227,"A pulse oximeter includes a curved holder. A flexible substrate is coupled to a curved inner surface of an outer portion of the curved holder. A light emitter, a light receiver, and a reinforcement are coupled to a curved inner surface of the flexible substrate. The reinforcement is curved to extend in conformance with the curved form of the flexible substrate. The material of the reinforcement has a Young's modulus that is larger than the Young's modulus of the material of the outer portion and the Young's modulus of the material of an inner portion.",Pulse oximeter,A61B
11213228,A sensor assembly for analysis of physical parameters and chemical constituents of small volume samples of bodily fluids with at least two analyte sensors. The sensor assembly including a separation panel with an upper surface and a lower surface and upper and lower fluid channels disposed within the upper and lower surfaces respectively. The fluid channels extending substantially between the first and second ends and when in an operating mode bodily fluid is in fluid communication with both the upper and lower fluid channels. The sensor assembly including a potentiometric chip positioned atop and an amperometric chip positioned beneath the separation panel with at least one analyte sensor positioned above and beneath each of the fluid channels and when the sensor assembly is in an operating mode the fluid is in fluid communication with the analyte sensors. A bonding media is disposed beneath the amperometric chip.,Stacked sensor assembly for fluid analyzer,A61B
11213229,An apparatus for insertion of a medical device in the skin of a subject is provided.,Analyte sensor and apparatus for insertion of the sensor,A61B
11213230,"A method for optional external calibration of a calibration-free glucose sensor uses values of measured working electrode current (Isig) and EIS data to calculate a final sensor glucose (SG) value. Counter electrode voltage (Vcntr) may also be used as an input. Raw Isig and Vcntr values may be preprocessed, and low-pass filtering, averaging, and/or feature generation may be applied. SG values may be generated using one or more models for predicting SG calculations. When an external blood glucose (BG) value is available, the BG value may also be used in calculating the SG values. A SG variance estimate may be calculated for each predicted SG value and modulated, with the modulated SG values then fused to generate a fused SG. A Kalman filter, as well as error detection logic, may be applied to the fused SG value to obtain a final SG, which is then displayed to the user.",Optional sensor calibration in continuous glucose monitoring,A61B
11213231,"A diagnostic Electrochemical Impedance Spectroscopy (EIS) procedure is applied to measure values of impedance-related parameters for one or more sensing electrodes. The parameters may include real impedance, imaginary impedance, impedance magnitude, and/or phase angle. The measured values of the impedance-related parameters are then used in performing sensor diagnostics, calculating a highly-reliable fused sensor glucose value based on signals from a plurality of redundant sensing electrodes, calibrating sensors, detecting interferents within close proximity of one or more sensing electrodes, and testing surface area characteristics of electroplated electrodes. Advantageously, impedance-related parameters can be defined that are substantially glucose-independent over specific ranges of frequencies. An Application Specific Integrated Circuit (ASIC) enables implementation of the EIS-based diagnostics, fusion algorithms, and other processes based on measurement of EIS-based parameters.","Application of electrochemical impedance spectroscopy in sensor systems, devices, and related methods",A61B
11213232,"Various embodiments of the present disclosure describe a diversion device that traps an initial flow of blood in a diversion chamber of the diversion device. The diversion chamber may be defined, in part, by a housing shell, a housing base, and a filter. The filter may be a porous material that allows air, but not blood, to flow through it. After the diversion chamber is filled, a subsequent flow of blood may be directed into a collection vessel through an internal conduit of the diversion device.",Device for trapping an initial flow of blood,A61B
11213233,"There is provided a system (100) for assessing delirium in a subject. The system includes a neural activity assessment module (102) for assessing neural activity data associated with the subject. The system also includes a delirium cause assessment module (104) for assessing data relating to at least one factor of a plurality of factors which contribute to the cause of delirium. The system also includes an intervention determination module (106) for determining, based on the assessment performed by the delirium cause assessment module, at least one intervention for reducing the contribution made by the at least one factor. A computer-implemented method and an apparatus are also disclosed.",Assessing delirium in a subject,A61B
11213234,"It is a principal goal of the present invention is to provide a uroflowmetry device for calculating uroflowmetry data (flow rate and other data) associated with urination sessions. The invention is an in-toilet uroflowmetry device, which unlike existing stand-alone and in-toilet devices is not touched by the urine stream, and un-like with existing in-toilet devices, the toilet is useable for all normal functions by men and women.The invention also provides new data not provided by existing uroflowmetry devices.The present invention is a device comprised of an electronic open loop belt with video cameras, a single-board computer (SBC), LEDs and various sensors to start the video cameras and control the LEDs. The video data is transferred wirelessly to a website where image processing is performed on the video data, followed by computations of flow rate and additional uroflowmetry data.",Imaged-based uroflowmetry device,A61B
11213235,"A method includes receiving (i) a plurality of electrocardiogram (ECG) signals acquired by a mapping catheter at a plurality of locations on a surface of a heart of a patient, (ii) a reference ECG signal from a reference catheter positioned at a nominal location in a coronary sinus (CS) of the patient, and (iii) position signals indicative of a position of the reference catheter in the CS. An electrophysiological (EP) map of at least part of the heart is calculated by time-referencing the ECG signals relative to the reference ECG signal. Based on the position signals, a displacement of the reference catheter from the nominal location in the CS, which distorts the time-referencing, is estimated. The distortion in the EP map is mitigated using the estimated displacement.",Coronary sinus (CS) catheter movement detection,A61B
11213236,"A pedicle access system including a cannula, a stylet, and a removable T-handle. The pedicle access system may be used to percutaneously approach the pedicle, initiate pilot hole formation, and conduct a stimulation signal to the target site for the purposes of performing a pedicle integrity assessment during the pilot hole formation. To do this, the cannula and stylet are locked in combination and inserted through an operating corridor to the pedicle target site, using the T-handle to facilitate easy movement and positioning of the cannula/stylet combination. A stimulation signal may be applied during pilot hole formation to conduct the pedicle integrity assessment. In a significant aspect, the T-handle may be detached from the cannula/stylet combination to facilitate the use of various surgical tools as necessary.",Insulated pedicle access system and related methods,A61B
11213237,"Electronic medical records (EMRs) with the results of the monitoring can be stored in a cloud-computing environment. All communications with the cloud-computing environment are performed via a secure connection. Each of the EMRs can be associated with an identifier that is provided with the results of the monitoring data. The EMRs can be created, viewed, and modified using a mobile application. The mobile application can use a scanner in the mobile device on which the application executes to obtain an identifier and uses the identifier to direct actions of the user towards the appropriate EMR. The mobile application can further provide additional user access verification. Alerts can further be provided through the mobile application. The mobile application deletes from the mobile device all information that has been transmitted or received from the cloud-computing environment once the information is no longer used.",System and method for secure cloud-based physiological data processing and delivery,A61B
11213238,"The various embodiments of the present invention disclose a stand-alone, scalable cardiac health monitoring device for 1-6-12 lead ECG data acquisition and a method of working thereof. The method of monitoring cardiac health condition of a patient comprises of receiving, by a cardiac monitoring device, an electrocardiograph (ECG) input data signals from at least two electrodes attached to the patient, performing, a quality check on acquiring the ECG input data signals, processing the acquired ECG input data signals, encrypting the processed ECG input data signals and transmitting the encrypted ECG signals to one or more external user devices over a wireless communication interface. The acquiring the ECG input data signals comprises of integrating a closed loop Right Leg Drive (RLD) as a shield drive and a cable/electrode shield to reduce noise coupling to the ECG input data signals.",Cardiac health monitoring device and a method thereof,A61B
11213239,"A portable multi-lead electrocardiogram device includes a holding case, a signal processing module and three metal contacts. The signal processing module is located in the holding case. The metal contacts are located on an exterior surface of the holding case and are electrically connected to the signal processing module. The metal contacts are respectively a body contact, a left hand contact and a right hand contact. The device can measure the electrical activities of the heart beat from two different directions, which greatly improves detecting capability. Professional 12-lead electrocardiogram can also be performed by multiple times of measuring. This portable device allows patients with history of myocardial infarction to perform electrocardiogram test timely when feeling ill and to seek medical attention early.",Portable multi-lead electrocardiogram device with inclined left and right hand contacts,A61B
11213240,"Acquiring ECG signals from electrodes positioned in a heart taken over a single heartbeat, selecting a morphology pattern within a window of interest around time of occurrence annotations for the signals; computing a weighted cross-correlation between each morphology pattern of the signals and a stored template morphology pattern, to generate a weighted correlation coefficient of a match between the morphology patterns of the acquired signals and the stored morphology pattern; iteratively changing a phase of the signals relative to the phase of the morphology pattern and repeating the step of generating the weighted correlation coefficient at each iteration; determining a maximum value of the weighted correlation coefficient based on the iterations; comparing the maximum value to a threshold; and when the maximum value exceeds the threshold, accepting the heartbeat as having been caused by the arrhythmia and incorporating a location of the arrhythmia into a local activation map.",Identifying ECG signals having the same morphology,A61B
11213241,"A method for QT correction is provided, the method comprising receiving an ECG signal; extracting a plurality of beat-to-beat (RR) intervals; extracting a plurality of QT intervals; computing a first probability distribution for a range of QT values based on the plurality of QT intervals; computing a second probability distribution for a range of QT values based on the plurality of QT intervals and the plurality of RR intervals; solving one or more points, wherein the first probability distribution and the second probability distribution intersect or wherein a difference between the first probability distribution and the second probability distribution is below a pre-defined difference threshold; designating one of one or more QT values corresponding to the one or more points as a corrected QT interval for a given QT interval of the plurality of QT intervals.",Apparatus and a method for qt correction,A61B
11213242,"Systems and methods for detecting atrial tachyarrhythmia are discussed. An exemplary atrial tachyarrhythmia detection system includes an arrhythmia detector circuit configured to receive physiologic information of a patient, generate a morphological similarity metric between the received physiologic information and a sinus rhythm (SR) template representing a morphology of conducted sinus beats during normal SR, and generate a morphological variability metric indicative of a variability in morphology between heart beats in the received physiologic information. The arrhythmia detector circuit may detect an atrial tachyarrhythmia episode the morphological similarity and morphological variability metrics.",Morphology-based atrial tachyarrhythmia detector,A61B
