patent_id,patent_abstract,patent_title,cpc_subclass
11213467,"Provided herein are compositions for delivering one or more cannabinoids to the skin of a subject and methods of using the compositions to deliver the one or more cannabinoids to the skin of a subject. The compositions contain a carrier that facilitates the delivery and permeation of cannabinoids to and through the skin. The carriers of the compositions contain squalane or mixtures of squalane and hemisqualane. The compositions described herein may serve as the base for the preparation of various cosmetics or various pharmaceuticals. The cosmetics or pharmaceuticals may be used to reduce inflammation, control pain, or prevent aging of the skin of a subject.",Compositions and methods for delivering cannabinoids to skin,A61K
11213468,"A method for treating hair including providing a caustic as well as an acidic crosslinking composition, wherein the caustic crosslinking composition comprises an at least bi-functional Brønsted-base and the acidic crosslinking composition comprises includes an at least bi-functional organic acid, and a cosmetically acceptable carrier; applying the caustic as well as the acidic crosslinking composition to keratin fibres; and optionally mixing the caustic crosslinking composition into a commercially available hair colouring or hair bleaching composition; and a kit thereof.",Method and kit for processing hair,A61K
11213469,"An effervescent foot bath which employs an acid in combination with a carbonated base to produces a effervescing effect in a closed foot tub. The reaction has been designed to function externally to soften and begin the process of removing dry, rough peeling skin from the feet.",Effervescent foot bath and method,A61K
11213470,"The disclosure relates to compositions for treating keratinous substrates, such as the hair, comprising at least one monoamine and at least one carboxylic acid, as well as systems and methods for treating keratinous substrates with the compositions.",Compositions for treating the hair,A61K
11213471,"The present invention relates to a composition for dyeing keratin fibres, comprising an oxidation base, a 2-amino-5-ethylphenol coupler and at least 20% by weight of fatty substance relative to the total weight of the composition.The invention also relates to a process for dyeing keratin fibres using this composition.Finally, the invention relates to the use of such a composition for dyeing keratin fibres, and in particular the hair.","Composition for dyeing the hair, comprising an oxidation base, a 2-amino-5-ethylphenol coupler and a fatty substance",A61K
11213472,"The purpose of this invention is to find a novel fragrance component effective for prevention or control of swelling, lymphedema, skin aging or obesity from the viewpoint of activation of lymph vessel function by promotion of the expression of VEGFC. This invention provides a swelling improving agent, lymph vessel activator and VEGFC production promoter characterized by containing one or a plurality of components selected from the group consisting of rose oxide, citronellyl acetate and niaouli oil.",VEGFC production promoter,A61K
11213473,"A composition to improve hyperpigmentation is disclosed. The composition has one or more active ingredients such as tranexamic acid, niacinamide, arbutin, and Vitamin C. The composition has water, caprylic/capric triglyceride, C12-15 Alkyl Benzoate, Isononyl Isononanoate, Silica, Glyceryl Stearate and PEG-100 Stearate, Cetearyl Alcohol and Ceteareth-20, Xylitylglucoside and Anhydroxylitol and Xylitol, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Polysorbate 60, Phenoxyethanol and Ethylhexylglycerin, Citric Acid, Titanium Dioxide, Citrus oil, sh-Polypeptide-22, and sh-Oligopeptide-1. The composition is a non-HQ formulation that provides equal or greater efficacy with a reduced adverse reaction profile to improve skin hyperpigmentation, such as melasma, post-inflammatory hyperpigmentation, and solar lentigines. The composition reduces skin damage and provides toning to the skin.",Skin brightening composition,A61K
11213474,"The application describes a cosmetic agent for temporary deformation of keratinic fibers. The cosmetic agent includes, in a cosmetically acceptable carrier, a) at least one copolymer A formed from at least one monomer A1 selected from acrylic acid and/or methacrylic acid and at least one monomer A2 selected from acrylic acid esters and/or methacrylic acid esters, b) at least one cationic polymer B different from copolymer A selected from cationic guar derivatives, c) at least one polymer C different from copolymer A and polymer B, selected from cationic cellulose derivatives, and d) at least one propellant.",Cosmetic agent for temporary deformation of keratinic fibers using polymer combination II,A61K
11213475,"A method and system for a multi-layer peelable nail cosmetic compositions are disclosed. The multi-layer system includes a water-washable, non-UV curable nail basecoat composition in a hand-held, non-pressurized container. The basecoat composition includes a hydrophilic poly(N-vinyl)lactam polymer, at least one alcohol, and at least one plasticizer. The multi-layer system also includes a colored non-UV curable nail colorcoat composition that includes a primary film former, a secondary film former, a plasticizer, and a colorant.",Multi-layer peelable nail polish,A61K
11213476,"The application describes a cosmetic method for the chemical treatment of keratinic fibers, in which      The damage to the keratinic fibers due to the oxidizing and/or reducing agents can be reduced by using the special pretreatment agent.","Method for gentle, chemical hair treatment",A61K
11213477,"The present invention relates to a cosmetic composition comprising an extract from Inonotus obliquus (Chaga) and in particular to a cosmetic composition comprising: (i) a chaga extract at a concentration of at least about 2.5 mg/ml; and (ii) one or more physiologically or pharmaceutically acceptable excipients and/or diluents, wherein the chaga extract comprises at least about 1% (w/w) of β-glucans and/or at least about 0.10% (w/w) of polyphenolics.",Cosmetic composition comprising a Chaga extract and use thereof,A61K
11213478,"The disclosure provides compositions and methods for promoting hair growth and reducing hair loss using bioactive extracts of curcumin, Withania somnifera, and saw palmetto. Tocotrienols, tocopherols, piperine extract, low molecular weight collagen, and hyaluronic acid are optionally included in the compositions and methods",Compositions and methods for hair regrowth,A61K
11213479,"The present invention relates to a novel cosmetic or dermatological composition for topical or oral use, comprising at least one passionflower extract, at least edelweiss callus cells, and at least one physiologically acceptable support, to a non-therapeutic cosmetic skin treatment process using such a cosmetic composition, and also to the non-therapeutic use of such a cosmetic composition for protecting the skin against environmental attack, preventing, retarding and/or combating the signs of ageing of the skin.","Cosmetic composition comprising a passionflower extract and edelweiss cells, and uses",A61K
11213480,"This invention relates to a dilute, ready-to-use solution of phenylephrine hydrochloride having improved stability and utility. In a particular embodiment, the formulation consists of an injectable form of phenylephrine hydrochloride with edetate disodium chelating agent in place of any sodium metabisulfite antioxidants to improve the solution's ability to remain stable and active in a dilute state after prolonged storage. This invention also relates to a form for injection of the solution that includes packaging the solution in a single-use container, as well as a form for containing the ready-to-use solution in a sterile, sealed container. Lastly this invention relates to methods of making the injectable solution for use in a single-use container, as well as for containment in a sterile, sealed container.",Phenylephrine hydrochloride ready-to-use solution,A61K
11213481,"A method of subcutaneous delivery of a drug or a therapeutic agent to a subject to treat a localized condition, the method including obtaining a liquid composition including the drug or the therapeutic agent dissolved in a tumescent solution, wherein the tumescent solution includes the drug or the therapeutic agent a vasoconstrictor; and a pharmaceutically acceptable carrier; and delivering a mass of the liquid composition subcutaneously to a localized tissue in the subject, wherein the drug or the therapeutic agent treats the localized condition in the localized tissue, wherein a concentration of the drug or the therapeutic agent subcutaneously delivered exceeds a concentration of the drug or the therapeutic agent that can be safely achieved by intravenous delivery, and wherein an amount of the drug or the therapeutic agent located at an outer boundary of the mass of fluid and available for absorption is less than an amount of the drug or the therapeutic agent located within a central portion of the mass of fluid and virtually isolated from the systemic circulation by virtue of capillary vasoconstriction.",Tumescent drug delivery,A61K
11213482,"A recombinant coronavirus vaccine is provided. Methods of making and delivering the coronavirus vaccine also are provided. A microneedle array is provided, along with methods of making and using the microneedle array.",SARS-CoV-2 subunit vaccine and microneedle array delivery system,A61K
11213483,"A solid dose for insertion into the skin of a patient wherein the solid dose has a hollow core. There is also provided a solid dose carrier, a device, a method of manufacturing the solid dose and a method of delivering a solid dose transdermally to a human or animal.",Implantable solid dosage form,A61K
11213484,"This disclosure provides orally disintegrating dipivefrin tablet (ODT) formulations, including ODT formulations containing L-dipivefrin HCl. The ODT formulations of the disclosure include 10 to 70% binder (wt %), 5 to 50% matrix former (wt %), and 1 to 20% taste masking agent (wt %). The ODT formulations of the disclosure rapidly provide epinephrine to a patient when administered. The disclosure also provides a method of treating a patient who has a condition responsive to epinephrine such as a cardiac event, asthma, croup, cancer, a microbial infection, Addison's disease, or an allergic reaction, particularly anaphylaxis by administering an orally disintegrating dipivefrin tablet formulations to the patient.",Dipivefrin orally disintegrating tablet formulations,A61K
11213485,"The invention relates to the prevention and/or treatment of a severe broncho-pulmonary disease by administering a solution formulation from a pressurized metered dose inhaler capable of providing therapeutical doses of two or more active drug substances to the lung, wherein all the active drug substances are fully dissolved in the formulation as well as the two or more active drug substances are delivered with substantially the same particle size distribution.",Pharmaceutical solution formulations for pressurized metered dose inhalers,A61K
11213486,"The drug-containing fat emulsion of the present invention, which comprises at least a slightly water soluble drug, an oil or fat, an emulsifier, and water as components, is characterized by having a content of the oil or fat of 2 to 120 mg/mL (excluding 2 mg/mL), having a weight ratio of the drug to the oil or fat (drug/(oil or fat)) of 0.001 to 20 (provided that the total content of the drug and the oil or fat is at most 125 mg/mL), having a content of lecithin as the emulsifier of 50 to 200 mg/mL (in which 50% by weight or less of the used lecithin is optionally replaced by an emulsifier other than lecithin), and having a turbidity of 0.5 or lower.",Drug-containing fat emulsion and nethod for producing same,A61K
11213487,"A method for manufacturing a negatively charged supported lipid bilayer. The method comprises the steps of preparing a formulation comprising at least three lipids (1,2-dioleoyl-sn-glycero-3-phospho-L-serine (DOPS), cholesterol and at least one lipid different from DOPS and cholesterol) dissolved in a first solvent, of evaporating the first solvent, of adding an aqueous formulation of mesoporous silica nanoparticles, of performing an ultra-sonication and of performing a centrifugation. The method is remarkable in that the number of equivalents of cholesterol relative to one equivalent of DOPS is comprised between 2.30 and 2.70. Additionally, negatively charged supported lipid bilayer on a mesoporous silica nanoparticle comprising cholesterol, 1,2-dioleoyl-sn-glycero-3-phospho-L-serine (DOPS) and at least one lipid different from DOPS and cholesterol.","Negatively charged self-assembling supported lipid bilayer on mesoporous silica nanoparticles, method of synthesis and use as a nanovector",A61K
11213488,"The present invention is directed to a method of preparing dehydrated blood products, comprising the steps of: (a) providing a hydrated blood product; (b) spray-drying the hydrated blood product to produce a dehydrated blood product, as well as dehydrated blood products made by the method. The present invention is directed to a method of treating a patient suffering from a blood-related disorder, comprising the steps of: (a) rehydrating a therapeutic amount of the dehydrated blood products to produce a rehydrated therapeutic composition; and (b) administering the rehydrated therapeutic composition to the patient. The present invention is directed to a bandage or surgical aid comprising the dehydrated blood products described above.",Spray-dried blood products and methods of making same,A61K
11213490,"The present disclosure provides a delivery system for controlled protein release without encapsulation. Identical, burst-free, extended release profiles for three different protein therapeutics were obtained with and without encapsulation in PLGA nanoparticles embedded within a hydrogel. Using both positively and negatively charged proteins, it was shown that short-range electrostatic interactions between the proteins and the PLGA nanoparticles are the underlying mechanism for controlled release. Moreover, tunable release was demonstrated by modifying nanoparticle concentration, nanoparticle size, or environmental pH. Additionally, the utility of this system was demonstrated in vivo for BDNF delivery in a rat model of stroke. These new insights obviate the need for encapsulation and offer promising, translatable strategies for more effective delivery of therapeutic biomolecules.",Encapsulation-free controlled protein release system,A61K
11213491,"The invention relates to film-like forms of administration for the transmucosal delivery of antidiabetic peptides via the oral mucosa and to processes for the production thereof. Antidiabetic peptides refers to peptides which are an active compound for the treatment of diabetes mellitus, and includes insulins, insulin analogs, incretins and incretin mimetics.",Film-like form of administration for the transmucosal delivery of antidiabetic peptides,A61K
11213492,"Colloidal antiseptic compositions for treating wounds and/or for use in surgical operations are provided. The compositions form an elastic air- and water-permeable biodegradable film on the wound surface and have antiseptic, hemostatic, anti-inflammatory, wound-healing, and especially anesthetic and antitoxic effects. The compositions include a collagen hydrolysate, one or more salts of alginic acid and one or more antiseptics, and additionally include unithiol and dimethylsulfoxide. The compositions may also optionally include one or more anesthetics.","Antiseptic composition comprising unithiol and dimethylsulfoxide, use of the composition and method of wound treatment with its use",A61K
11213493,"A topical preparation containing vitamin K1 and a preparation method thereof are provided. The topical preparation includes the following components in weight percentage: 0.01-5% of vitamin K1, 0.1-25% of a transdermal enhancer and 70-99% of a matrix for the topical preparation. The transdermal enhancer is composed of urea, menthol and Eucalyptus oil in a mass ratio of (5-6):(2-3):(1-3). The topical preparation containing vitamin K1 can be used to treat moderate and severe skin toxicity caused by anti-tumor drugs related to epidermal growth factor receptor (EGFR), can effectively treat diseases such as acne-like rash, pruritus, red swelling, dry skin and mucositis caused by EGFR-related anti-tumor drugs, and can ensure the continued treatment with anti-EGFR targeting drugs. It can increase the possibility of vitamin K1 reaching focus sites in the dermal layer through the stratum corneum, and can rapidly alleviate moderate and severe skin diseases caused by EGFR-related anti-tumor drugs.",Topical preparation containing vitamin K1 and preparation method thereof,A61K
11213494,"A method of treating a pervasive development disorder in a subject includes administering to the subject a therapeutically effective amount of an NMDAR antagonist, with an intermittent dosing regimen.",Compositions and methods for the treatment of pervasive development disorders,A61K
11213495,The present invention relates to a method for decreasing the psychotomimetic side effects and enhancing the antidepressant-like effects of ketamine by the combination of ketamine with a methylglycine derivative. The present invention also relates to a method for depression treatment comprising administrating ketamine combined with a methylglycine derivative. The present invention further provides a method for preventing or treating addictive disorders of ketamine by administrating a methylglycine derivative.,Method and composition for decreasing the psychotomimetic side effect and addictive disorder of ketamine,A61K
11213496,"The disclosure provides a method for systemic delivery of a therapeutically effective amount of epinephrine to a subject comprising orally administering dipivefrin or a dipivefrin salt to the subject. The disclosure also includes a method of treatment of a disease amenable to treatment by in vivo delivery of systemic epinephrine comprising administering dipivefrin or a dipivefrin salt to a subject in need of in vivo delivery of systemic epinephrine. The disease can be a respiratory disorder, anaphylaxis, cancer, or a microbial infection. The disclosure also includes dipivefrin or dipivefrin HCl orally dissolving tablets.",Methods of using dipivefrin,A61K
11213497,"Methods and compositions related to molecules and formulations comprising antibiofilm materials are provide, including new formulations of Deep Eutectic Solvents (DES) that are chemically related to choline geranate. Specifically, geranic acid (a component of choline geranate DES) is a molecule from the isoprenoid/terpene family of compounds. Other members of this family as DES components include isoprenoid acids and chemical derivatives thereof.",Antibiofilm formulations,A61K
11213498,"An aqueous ibuprofen and paracetamol composition has a pH 6.3-7.3. The composition can be used as a medicament, especially for the treatment of pain and/or inflammation. The composition can be formulated for intravenous injection.",Aqueous formulation comprising paracetamol and ibuprofen,A61K
11213499,"The present invention describes the method of using a synthetic organoselenium compound, DSePA for management of non-small cell lung carcinoma (NSCLC) and chronic myelogenous leukemia (CML). The method comprises administering DSePA orally at a dosage of 1 mg/Kg body weight daily for inhibiting the growth of A549 (representative of NSCLC) and K562 (representative of CML) tumor in mice models. Additionally, the said compound also inhibits the proliferation of other cancer cells of NSCLC (HOP-62 and H460), breast (MDA-MB-231), white blood cells (JURKAT and U-937), oral (SCC-40), colon (HT-29), kidney (A498) and cervix (SiHA) origins in cellular models at a much lower concentration than that needed to inhibit the growth of normal cells.","Use of 3,3′-diselenodipropionic acid (DSePA) as an anticancer agent",A61K
11213500,"A compounded transdermal cream for topical administration of a compounded therapy includes a nerve depressant such as gabapentin in an amount between approximately 5% and 15% by weight of the transdermal cream, an NSAID (Non-Steroidal Anti-Inflammatory Drug) such as nabumetone in an amount between approximately 5% and approximately 25% by weight of the transdermal cream, a tricyclic antidepressant such as amitriptyline in an amount between approximately 0.5% and approximately 4% by weight of the transdermal cream, a local anesthetic such as lidocaine and prilocaine in an amount between approximately 1% and approximately 7% by weight of the transdermal cream, and dimethyl sulfoxide (DMSO).",Composition and method for compounded therapy,A61K
11213501,"A compounded transdermal cream for the topical administration of a compounded therapy includes a first active agent selected from the group consisting of nabumetone in an amount between approximately 5.0% and approximately 25% by weight of the transdermal cream and amitriptyline in an amount between approximately 0.5% and approximately 4.0% by weight of the transdermal cream; a second active agent comprising a nerve depressant in an amount between approximately 5.0% and 15.0% by weight of the transdermal cream, wherein the nerve depressant is gabapentin; a third active agent comprising a local anesthetic in an amount between approximately 1.0% and approximately 7.0% by weight of the transdermal cream, wherein the local anesthetic comprises lidocaine and prilocaine; and dimethyl sulfoxide (DMSO).",Composition and method for compounded therapy,A61K
11213502,"Disclosed is a method for the treatment of a neurological or movement disorder, e.g., Parkinson's disease, in an individual in need thereof, by parenteral administration of levodopa and a dopa decarboxylase inhibitor (DDCI), such as carbidopa, benserazide or any combination thereof, concomitantly with oral administration of levodopa, a DDCI, such as carbidopa, benserazide, or any combination thereof.",Method for treatment of parkinson's disease,A61K
11213503,"The invention concerns antimicrobial compositions comprising free fatty acids emulsified with membrane lipids or hydrolysed derivatives thereof, and pharmaceutical formulations comprising same. The compositions can be used in the treatment of prophylaxis of microbial infections. They can also regulate the rate of blood clotting rendering them suitable for incorporation in catheter locking solutions and for use in wound care.",Antimicrobial compositions containing free fatty acids,A61K
11213504,"The present invention relates to, inter alia, pharmaceutical compositions comprising a polyunsaturated fatty acid and to methods of using the same to treat or prevent cardiovascular-related diseases.",Stable pharmaceutical composition and methods of using same,A61K
11213505,"The object of the present invention is a product obtainable by spray-drying an aqueous solution comprising iron bis-glycinate chelate and alginic acid and/or water-soluble salts thereof, preferably sodium alginate, potassium alginate and/or magnesium alginate, the use of said product for the prevention and/or treatment of anaemia, preferably sideropenic anaemia, in humans, the pharmaceutical formulations containing it, and the use of said formulations for the prevention and/or treatment of anaemia, preferably sideropenic anaemia, in humans.","Product based on iron bis-glycinate chelate and alginic acid and/or water-soluble salts thereof, formulations thereof, and pharmaceutical uses thereof",A61K
11213506,"The present invention relates to a combination therapy for tumours comprising the administration of an epoxytigliane compound and an immune checkpoint inhibitor. In particular embodiments, there is a method of treating a tumour and/or treating or preventing one or more bystander tumours with the therapy. Pharmaceutical compositions and kits containing epoxytigliane compounds and immune checkpoint inhibitors are also described.",Combination therapy for the treatment or prevention of tumours,A61K
11213507,"Provided is a darwinolide compound having a previously undescribed carbon skeleton and the crystalline form thereof. Also provided are processes of isolating darwinolide, compositions comprising darwinolide, and methods of treating infection, such as a methicillin-resistant Staphylococcus aureus biofilm infection.",MRSA biofilm inhibition,A61K
11213508,"The present invention relates to a composition comprising urolithin A, urolithin B, urolithin C, urolithin D, or a combination thereof, for the stimulation of insulin secretion, and to the use of a compound chosen among urolithin A, urolithin B, urolithin C, urolithin D, or a combination thereof, intended for the stimulation of insulin secretion. The present invention also relates to a composition comprising an effective amount of urolithin B, urolithin C, urolithin D, or a combination thereof, for the treatment or the prevention of diabetes mellitus, and in particular for the treatment or the prevention of type 2 diabetes, and to the use of a compound chosen among urolithin B, urolithin C, urolithin D, and a combination thereof, intended for the treatment or the prevention of diabetes mellitus, and in particular of type 2 diabetes.",Compositions comprising urolithins and uses thereof for the stimulation of insulin secretion,A61K
11213509,"The present invention relates, in certain embodiments, to methods for preventing and/or treating neurodegenerative damage (e.g., secondary cascade of neurodegenerative damage) and improving functional outcomes (e.g., outcomes associated with cognitive, behavior and sensorimotor function) caused by traumatic brain injury using neuroprotective lipoyl compounds. The present invention also provides, in various embodiments, compositions for use in treating and/or preventing TBI in a subject in need thereof, compounds for use in the manufacture of a medicament for treating and/or preventing TBI in a subject in need thereof, and methods of preparing a pharmaceutical composition for treating and/or preventing secondary brain damage caused by TBI.",Compositions and methods for treating traumatic brain injury,A61K
11213510,Disclosed herein inter alia are compositions and methods for treating cancer using thioindirubin derivatives.,Thioindirubins,A61K
11213511,"Disclosed is a pharmaceutical composition for preventing or treating severe acute respiratory syndrome coronavirus 2 infection disease, the composition comprising a compound represented by a Chemical Formula 1, or a pharmaceutically acceptable salt thereof, as an active ingredient.",Composition for preventing or treating SARS coronavirus 2 infection disease,A61K
11213512,"Compositions comprising bis(tryptophan) derivatives are provided that act as antimicrobials. Also provided are methods for reversing antibiotic resistance in a bacterium, or recovering or enhancing antimicrobial activity of an antibiotic against a variety of microbes, by co-administration with a bis(tryptophan) derivative.",Bis-amino acid based compound and use thereof,A61K
11213513,"Provided herein are methods of accelerating, promoting, or restoring hair growth, comprising administering to a subject in need thereof an effective amount of a compound of formula (I). Also provided are compositions comprising the compound of formula (I).",Compositions and methods for promoting hair growth with Mpc1 inhibitors,A61K
11213514,"Presented herein, inter alia, are novel methods of treating heart diseases.",Alpha-1-adrenergic receptor agonist therapy,A61K
11213515,"Provided herein are methods and compositions for treating cancers, inflammatory diseases, rasopathies, and fibrotic disease involving aberrant Ras superfamily signaling through the binding of compounds to the GTP binding domain of Ras superfamily proteins including, in certain cases, K-Ras and mutants thereof, and a novel method for assaying such compositions.","Compounds that interact with the Ras superfamily for the treatment of cancers, inflammatory diseases, rasopathies, and fibrotic disease",A61K
11213516,"The present invention relates to field of intravaginally applicable devices that release antiviral compounds. In particular, the present invention relates to vaginal rings comprising a matrix releasing at least one antivirally active compound, in particular anti-herpetic compound N-[5-(aminosulfonyl)-4-methyl-1,3-thiazol-2-yl]-N-methyl-2-[4-(2-pyridinyl)-phenyl]-acetamide (in the following also referred to as “Pritelivir”) or salts thereof. The present invention therefore relates to the treatment and prevention of herpes infections.",Intravaginally applicable devices comprising antiviral compounds,A61K
11213517,"The present invention relates to a pharmaceutical combination comprising a first active ingredient which is N-[1-(5-Cyano-pyridin-2-ylmethyl)-1H-pyrazol-3-yl]-2-[4-(1-trifluoromethyl-cyclopropyl)-phenyl]-acetamide or a pharmaceutically acceptable salt thereof and a second active ingredient which has an anti-epileptic effect, or a pharmaceutically acceptable salt thereof.",Pharmaceutical combination comprising a T-type calcium channel blocker,A61K
11213518,"Ligands of the mu, kappa, and delta opioid receptors and methods of using them are disclosed. In particular, the invention relates to the discovery of new opioid receptor ligands based on molecular dynamics simulations of conformational states of the μ opioid receptor and the use of the identified opioid receptor ligands as analgesics, anti-diarrheal agents, and overdose reversal agents.","Ligands of the mu, kappa, and delta opioid receptors",A61K
11213519,"Methods and compositions for treating disorders of the nail and nail bed. Such compositions contain a vehicle in which all components of the composition are dissolved, suspended, dispersed, or emulsified, a non-volatile solvent, a wetting agent, and a pharmaceutically active ingredient that is soluble in the non-volatile solvent and/or a mixture of the vehicle and the non-volatile solvent, and which composition is effective in treating a disorder of the nail or nail bed.",Compositions and methods for treating diseases of the nail,A61K
11213520,"The present invention encompasses compounds of formula (I) wherein the groups R2 to R5, A, X and q have the meanings given in the claims and specification, their use as inhibitors of CDK8/19, pharmaceutical compositions which contain compounds of this kind and their use as medicaments, especially as agents for treatment and/or prevention of oncological diseases.",Phenylpyrazolylacetamide compounds and derivatives as CDK8/CDK19 inhibitors,A61K
11213521,"Dosage forms, drug delivery systems, and methods related to sustained release of dextromethorphan or improved therapeutic effects are disclosed. Typically, bupropion or a related compound is orally administered to a human being to be treated with, or being treated with, dextromethorphan.",Bupropion as a modulator of drug activity,A61K
11213522,"This invention provides a method of enhancing NMDAR-mediated neurotransmission in a disease associated with NMDAR antibody production, said method comprising administering an NMDAR agonist, an alanine-serine-cysteine transporter inhibitor, a D-amino acid oxidase inhibitor, a glycine transport inhibitor or a combination thereof to said subject. This invention also provides a method of mitigating the severity of, mitigating the pathogenesis of, lowering the incidence of or treating a disease associated with NMDAR antibody production, said method comprising administering an agent, which is an NMDAR agonist, an alanine-serine-cysteine transporter inhibitor, a D-amino acid oxidase inhibitor, a glycine transport inhibitor or a combination thereof to said subject.",Autoimmune-induced glutamatergic receptor dysfunction methods and treatments,A61K
11213523,"Compounds for use in the treatment of human immunodeficiency virus (HIV) infection are disclosed. The compounds have the following Formula (I): including stereoisomers and pharmaceutically acceptable salts thereof, wherein L, R1, R5, W, X, Y1, Y2, and Z are as defined herein. Methods associated with preparation and use of such compounds, as well as pharmaceutical compositions comprising such compounds, are also disclosed.","Substituted pyrido[1,2-a]pyrrolo[1,2-d]pyrazines for treating viral infections",A61K
